_id,check_in_id,created_at,restaurant_name
65cae0199381b65064f9f495,5044,2023-08-14T21:47:53.404493Z,Upside
65cae0199381b65064f9f496,5045,2023-08-14T21:51:44.575247Z,FLYBAR
65cae0199381b65064f9f497,5046,2023-08-14T22:04:12.653304Z,FLYBAR
65cae0199381b65064f9f498,5047,2023-08-14T22:17:46.850415Z,Anton's
65cae0199381b65064f9f499,5048,2023-08-14T22:38:47.627526Z,Upside
65cae0199381b65064f9f49a,5049,2023-08-14T23:02:00.117532Z,Anton's
65cae0199381b65064f9f49b,5050,2023-08-14T23:04:45.466248Z,Upside
65cae0199381b65064f9f49c,5051,2023-08-14T23:16:03.128247Z,Principe
65cae0199381b65064f9f49d,5052,2023-08-14T23:30:09.960675Z,Bananas Country Club
65cae0199381b65064f9f49e,5053,2023-08-14T23:35:42.930498Z,gertrude's
65cae0199381b65064f9f49f,5054,2023-08-15T00:23:17.225795Z,Bananas Country Club
65cae0199381b65064f9f4a0,5055,2023-08-15T00:26:09.430667Z,Bananas Country Club
65cae0199381b65064f9f4a1,5056,2023-08-15T01:14:13.448885Z,Upside
65cae0199381b65064f9f4a2,5057,2023-08-15T01:32:56.67049Z,Bananas Country Club
65cae0199381b65064f9f4a3,5066,2023-08-15T15:16:11.407622Z,Crown Shy
65cae0199381b65064f9f4a4,5072,2023-08-15T17:16:19.321742Z,Crown Shy
65cae0199381b65064f9f4a5,5074,2023-08-15T17:22:27.266035Z,Crown Shy
65cae0199381b65064f9f4a6,5077,2023-08-15T17:31:44.71028Z,Crown Shy
65cae0199381b65064f9f4a7,5083,2023-08-15T17:56:46.383749Z,Crown Shy
65cae0199381b65064f9f4a8,5174,2023-08-17T13:09:14.56241Z,La Pecora Bianca
65cae0199381b65064f9f4a9,5086,2023-08-15T19:16:05.523829Z,Anton's
65cae0199381b65064f9f4aa,5098,2023-08-15T21:49:32.980285Z,Anton's
65cae0199381b65064f9f4ab,5099,2023-08-15T21:49:54.102641Z,Anton's
65cae0199381b65064f9f4ac,5103,2023-08-15T22:02:13.39826Z,Anton's
65cae0199381b65064f9f4ad,5108,2023-08-15T22:42:04.600523Z,Anton's
65cae0199381b65064f9f4ae,5160,2023-08-16T22:59:12.955968Z,Anton's
65cae0199381b65064f9f4af,5161,2023-08-16T22:59:26.316317Z,Anton's
65cae0199381b65064f9f4b0,5164,2023-08-16T23:25:21.115166Z,Anton's
65cae0199381b65064f9f4b1,5166,2023-08-17T00:00:10.897864Z,Anton's
65cae0199381b65064f9f4b2,5109,2023-08-15T22:48:54.217098Z,Ensenada
65cae0199381b65064f9f4b3,5117,2023-08-16T00:33:43.880158Z,Ensenada
65cae0199381b65064f9f4b4,5171,2023-08-17T02:16:32.860401Z,Ensenada
65cae0199381b65064f9f4b5,5172,2023-08-17T02:18:01.24355Z,Ensenada
65cae0199381b65064f9f4b6,5093,2023-08-15T21:00:50.491563Z,Ernesto's
65cae0199381b65064f9f4b7,5105,2023-08-15T22:19:25.954417Z,Ernesto's
65cae0199381b65064f9f4b8,5106,2023-08-15T22:30:38.601138Z,Ernesto's
65cae0199381b65064f9f4b9,5100,2023-08-15T21:55:49.884628Z,Spygold
65cae0199381b65064f9f4ba,5102,2023-08-15T21:56:22.958512Z,Spygold
65cae0199381b65064f9f4bb,5137,2023-08-16T19:03:28.711555Z,Hoseki
65cae0199381b65064f9f4bc,5071,2023-08-15T16:43:50.793869Z,Upside
65cae0199381b65064f9f4bd,5078,2023-08-15T17:36:29.579509Z,Upside
65cae0199381b65064f9f4be,5080,2023-08-15T17:50:40.964274Z,Upside
65cae0199381b65064f9f4bf,5081,2023-08-15T17:51:50.378175Z,Upside
65cae0199381b65064f9f4c0,5082,2023-08-15T17:55:28.374085Z,Upside
65cae0199381b65064f9f4c1,5087,2023-08-15T19:24:04.99834Z,Upside
65cae0199381b65064f9f4c2,5088,2023-08-15T19:24:50.133378Z,Upside
65cae0199381b65064f9f4c3,5092,2023-08-15T20:48:18.217025Z,Upside
65cae0199381b65064f9f4c4,5094,2023-08-15T21:20:08.34858Z,Upside
65cae0199381b65064f9f4c5,5104,2023-08-15T22:03:53.11095Z,Upside
65cae0199381b65064f9f4c6,5110,2023-08-15T22:58:59.550904Z,Upside
65cae0199381b65064f9f4c7,5111,2023-08-15T23:14:54.249934Z,Upside
65cae0199381b65064f9f4c8,5116,2023-08-16T00:21:47.836037Z,Upside
65cae0199381b65064f9f4c9,5121,2023-08-16T00:44:00.533672Z,Upside
65cae0199381b65064f9f4ca,5124,2023-08-16T01:40:54.187006Z,Upside
65cae0199381b65064f9f4cb,5128,2023-08-16T15:07:03.490388Z,Upside
65cae0199381b65064f9f4cc,5129,2023-08-16T15:33:02.933293Z,Upside
65cae0199381b65064f9f4cd,5132,2023-08-16T16:48:21.796293Z,Upside
65cae0199381b65064f9f4ce,5133,2023-08-16T16:52:58.927122Z,Upside
65cae0199381b65064f9f4cf,5134,2023-08-16T17:29:30.346566Z,Upside
65cae0199381b65064f9f4d0,5135,2023-08-16T17:49:03.767075Z,Upside
65cae0199381b65064f9f4d1,5143,2023-08-16T20:48:33.17112Z,Upside
65cae0199381b65064f9f4d2,5144,2023-08-16T20:50:49.99661Z,Upside
65cae0199381b65064f9f4d3,5145,2023-08-16T20:51:34.894971Z,Upside
65cae0199381b65064f9f4d4,5148,2023-08-16T21:18:56.723754Z,Upside
65cae0199381b65064f9f4d5,5153,2023-08-16T22:08:52.967945Z,Upside
65cae0199381b65064f9f4d6,5165,2023-08-16T23:26:59.856921Z,Upside
65cae0199381b65064f9f4d7,5167,2023-08-17T00:32:42.890154Z,Upside
65cae0199381b65064f9f4d8,5170,2023-08-17T01:31:50.051399Z,Upside
65cae0199381b65064f9f4d9,5058,2023-08-15T02:33:20.439814Z,FLYBAR
65cae0199381b65064f9f4da,5060,2023-08-15T12:06:51.489494Z,FLYBAR
65cae0199381b65064f9f4db,5061,2023-08-15T12:56:36.998984Z,FLYBAR
65cae0199381b65064f9f4dc,5062,2023-08-15T13:25:37.621942Z,FLYBAR
65cae0199381b65064f9f4dd,5063,2023-08-15T13:51:03.538548Z,FLYBAR
65cae0199381b65064f9f4de,5064,2023-08-15T14:11:42.85509Z,FLYBAR
65cae0199381b65064f9f4df,5065,2023-08-15T14:37:15.750003Z,FLYBAR
65cae0199381b65064f9f4e0,5067,2023-08-15T15:26:54.561567Z,FLYBAR
65cae0199381b65064f9f4e1,5070,2023-08-15T16:21:47.209586Z,FLYBAR
65cae0199381b65064f9f4e2,5085,2023-08-15T18:37:57.768127Z,FLYBAR
65cae0199381b65064f9f4e3,5089,2023-08-15T19:36:22.950815Z,FLYBAR
65cae0199381b65064f9f4e4,5090,2023-08-15T19:41:40.777474Z,FLYBAR
65cae0199381b65064f9f4e5,5091,2023-08-15T19:41:49.11013Z,FLYBAR
65cae0199381b65064f9f4e6,5096,2023-08-15T21:40:25.759377Z,FLYBAR
65cae0199381b65064f9f4e7,5112,2023-08-15T23:24:57.651969Z,FLYBAR
65cae0199381b65064f9f4e8,5122,2023-08-16T00:52:32.212116Z,FLYBAR
65cae0199381b65064f9f4e9,5125,2023-08-16T14:14:18.201543Z,FLYBAR
65cae0199381b65064f9f4ea,5127,2023-08-16T14:43:59.525672Z,FLYBAR
65cae0199381b65064f9f4eb,5130,2023-08-16T15:42:32.05357Z,FLYBAR
65cae0199381b65064f9f4ec,5131,2023-08-16T15:43:10.946925Z,FLYBAR
65cae0199381b65064f9f4ed,5138,2023-08-16T20:13:28.279151Z,FLYBAR
65cae0199381b65064f9f4ee,5139,2023-08-16T20:13:42.405946Z,FLYBAR
65cae0199381b65064f9f4ef,5140,2023-08-16T20:14:06.906202Z,FLYBAR
65cae0199381b65064f9f4f0,5141,2023-08-16T20:19:04.788499Z,FLYBAR
65cae0199381b65064f9f4f1,5142,2023-08-16T20:19:18.169805Z,FLYBAR
65cae0199381b65064f9f4f2,5154,2023-08-16T22:13:16.095002Z,FLYBAR
65cae0199381b65064f9f4f3,5155,2023-08-16T22:17:09.255385Z,FLYBAR
65cae0199381b65064f9f4f4,5156,2023-08-16T22:38:21.399754Z,FLYBAR
65cae0199381b65064f9f4f5,5175,2023-08-17T14:10:27.154242Z,FLYBAR
65cae0199381b65064f9f4f6,5176,2023-08-17T14:15:14.989212Z,FLYBAR
65cae0199381b65064f9f4f7,5177,2023-08-17T14:15:21.056554Z,FLYBAR
65cae0199381b65064f9f4f8,5178,2023-08-17T14:15:30.419717Z,FLYBAR
65cae0199381b65064f9f4f9,5107,2023-08-15T22:32:10.116093Z,Tia Pol
65cae0199381b65064f9f4fa,5113,2023-08-15T23:58:30.149306Z,Tia Pol
65cae0199381b65064f9f4fb,5114,2023-08-16T00:01:49.742644Z,Tia Pol
65cae0199381b65064f9f4fc,5152,2023-08-16T21:59:53.400635Z,Tia Pol
65cae0199381b65064f9f4fd,5157,2023-08-16T22:46:12.905622Z,Tia Pol
65cae0199381b65064f9f4fe,5162,2023-08-16T23:22:27.471222Z,Tia Pol
65cae0199381b65064f9f4ff,5079,2023-08-15T17:47:02.588604Z,Bananas Country Club
65cae0199381b65064f9f500,5084,2023-08-15T18:19:45.648848Z,Bananas Country Club
65cae0199381b65064f9f501,5095,2023-08-15T21:24:07.940072Z,Bananas Country Club
65cae0199381b65064f9f502,5101,2023-08-15T21:55:52.244122Z,Bananas Country Club
65cae0199381b65064f9f503,5118,2023-08-16T00:37:42.672844Z,Bananas Country Club
65cae0199381b65064f9f504,5119,2023-08-16T00:40:51.130569Z,Bananas Country Club
65cae0199381b65064f9f505,5120,2023-08-16T00:42:16.366141Z,Bananas Country Club
65cae0199381b65064f9f506,5123,2023-08-16T01:13:16.741151Z,Bananas Country Club
65cae0199381b65064f9f507,5146,2023-08-16T21:07:51.766304Z,Bananas Country Club
65cae0199381b65064f9f508,5147,2023-08-16T21:08:25.181214Z,Bananas Country Club
65cae0199381b65064f9f509,5149,2023-08-16T21:42:20.593587Z,Bananas Country Club
65cae0199381b65064f9f50a,5150,2023-08-16T21:42:34.985382Z,Bananas Country Club
65cae0199381b65064f9f50b,5151,2023-08-16T21:46:06.520675Z,Bananas Country Club
65cae0199381b65064f9f50c,5168,2023-08-17T00:44:22.558365Z,Bananas Country Club
65cae0199381b65064f9f50d,5169,2023-08-17T01:23:22.904983Z,Bananas Country Club
65cae0199381b65064f9f50e,5126,2023-08-16T14:22:28.014838Z,GERTIE
65cae0199381b65064f9f50f,5059,2023-08-15T03:14:39.842053Z,gertrude's
65cae0199381b65064f9f510,5136,2023-08-16T18:46:41.133937Z,gertrude's
65cae0199381b65064f9f511,5158,2023-08-16T22:53:25.678322Z,gertrude's
65cae0199381b65064f9f512,5159,2023-08-16T22:53:34.586839Z,gertrude's
65cae0199381b65064f9f513,5163,2023-08-16T23:24:38.544004Z,gertrude's
65cae0199381b65064f9f514,5173,2023-08-17T03:59:58.733499Z,gertrude's
65cae0199381b65064f9f515,5097,2023-08-15T21:43:14.667532Z,Principe
65cae0199381b65064f9f516,5115,2023-08-16T00:16:36.35695Z,Principe
65cae0199381b65064f9f517,5069,2023-08-15T16:09:13.356213Z,Saga
65cae0199381b65064f9f518,5073,2023-08-15T17:19:19.200521Z,Saga
65cae0199381b65064f9f519,5076,2023-08-15T17:23:34.233968Z,Saga
65cae0199381b65064f9f51a,5068,2023-08-15T15:39:58.354557Z,Overstory
65cae0199381b65064f9f51b,5075,2023-08-15T17:22:54.714165Z,Overstory
65cae0199381b65064f9f51c,5179,2023-08-17T15:50:53.429586Z,FLYBAR
65cae0199381b65064f9f51d,5180,2023-08-17T15:55:44.527439Z,La Pecora Bianca
65cae0199381b65064f9f51e,5181,2023-08-17T15:55:54.088478Z,La Pecora Bianca
65cae0199381b65064f9f51f,5182,2023-08-17T15:56:07.177393Z,La Pecora Bianca
65cae0199381b65064f9f520,5183,2023-08-17T16:02:06.954679Z,La Pecora Bianca
65cae0199381b65064f9f521,5184,2023-08-17T16:04:26.906205Z,La Pecora Bianca
65cae0199381b65064f9f522,5185,2023-08-17T16:25:46.059407Z,Bananas Country Club
65cae0199381b65064f9f523,5186,2023-08-17T16:27:15.982886Z,Upside
65cae0199381b65064f9f524,5187,2023-08-17T16:37:50.676077Z,Anton's
65cae0199381b65064f9f525,5188,2023-08-17T16:47:20.679568Z,Upside
65cae0199381b65064f9f526,5189,2023-08-17T16:57:35.647692Z,Anton's
65cae0199381b65064f9f527,5190,2023-08-17T17:06:38.052186Z,FLYBAR
65cae0199381b65064f9f528,5191,2023-08-17T17:18:07.389088Z,GERTIE
65cae0199381b65064f9f529,5192,2023-08-17T17:27:08.130046Z,FLYBAR
65cae0199381b65064f9f52a,5193,2023-08-17T17:28:07.538872Z,FLYBAR
65cae0199381b65064f9f52b,5194,2023-08-17T17:28:50.970286Z,FLYBAR
65cae0199381b65064f9f52c,5195,2023-08-17T18:38:43.503522Z,Upside
65cae0199381b65064f9f52d,5196,2023-08-17T19:01:04.108537Z,FLYBAR
65cae0199381b65064f9f52e,5197,2023-08-17T20:02:42.57017Z,Principe
65cae0199381b65064f9f52f,5198,2023-08-17T20:21:50.565128Z,Ernesto's
65cae0199381b65064f9f530,5199,2023-08-17T20:38:14.446712Z,Lighthouse
65cae0199381b65064f9f531,5200,2023-08-17T20:39:17.241671Z,Upside
65cae0199381b65064f9f532,5201,2023-08-17T20:42:09.587871Z,Upside
65cae0199381b65064f9f533,5202,2023-08-17T20:43:56.178465Z,Lighthouse
65cae0199381b65064f9f534,5203,2023-08-17T20:57:42.042049Z,Bananas Country Club
65cae0199381b65064f9f535,5204,2023-08-17T21:05:22.735359Z,Spygold
65cae0199381b65064f9f536,5205,2023-08-17T21:07:16.182216Z,Upside
65cae0199381b65064f9f537,5206,2023-08-17T21:27:00.462621Z,Lighthouse
65cae0199381b65064f9f538,5207,2023-08-17T21:32:22.265077Z,FLYBAR
65cae0199381b65064f9f539,5208,2023-08-17T21:45:14.254298Z,Upside
65cae0199381b65064f9f53a,5209,2023-08-17T22:36:11.405178Z,Ensenada
65cae0199381b65064f9f53b,5210,2023-08-17T22:36:13.522141Z,Ensenada
65cae0199381b65064f9f53c,5211,2023-08-17T22:38:08.530405Z,Anton's
65cae0199381b65064f9f53d,5212,2023-08-17T22:48:34.512212Z,Lighthouse
65cae0199381b65064f9f53e,5213,2023-08-17T22:58:54.040138Z,Upside
65cae0199381b65064f9f53f,5214,2023-08-17T22:59:42.845453Z,gertrude's
65cae0199381b65064f9f540,5215,2023-08-17T22:59:47.675891Z,gertrude's
65cae0199381b65064f9f541,5216,2023-08-17T23:31:50.19021Z,Anton's
65cae0199381b65064f9f542,5217,2023-08-17T23:53:43.161702Z,Upside
65cae0199381b65064f9f543,5218,2023-08-17T23:59:14.083097Z,Bananas Country Club
65cae0199381b65064f9f544,5219,2023-08-18T00:08:47.284416Z,Lighthouse
65cae0199381b65064f9f545,5220,2023-08-18T01:14:56.513389Z,FLYBAR
65cae0199381b65064f9f546,5221,2023-08-18T01:34:30.499322Z,Anton's
65cae0199381b65064f9f547,5222,2023-08-18T01:46:17.5544Z,Anton's
65cae0199381b65064f9f548,5223,2023-08-18T03:20:54.211609Z,gertrude's
65cae0199381b65064f9f549,5224,2023-08-18T03:27:52.408461Z,Upside
65cae0199381b65064f9f54a,5225,2023-08-18T04:22:33.26261Z,gertrude's
65cae0199381b65064f9f54b,5226,2023-08-18T14:42:53.390798Z,GERTIE
65cae0199381b65064f9f54c,5227,2023-08-18T16:02:51.689598Z,Hoseki
65cae0199381b65064f9f54d,5228,2023-08-18T16:06:16.767579Z,Hoseki
65cae0199381b65064f9f54e,5229,2023-08-18T16:08:13.261272Z,Hoseki
65cae0199381b65064f9f54f,5230,2023-08-18T16:44:39.882923Z,FLYBAR
65cae0199381b65064f9f550,5231,2023-08-18T17:17:20.129395Z,Upside
65cae0199381b65064f9f551,5232,2023-08-18T17:43:38.226693Z,Upside
65cae0199381b65064f9f552,5233,2023-08-18T17:48:51.180321Z,La Pecora Bianca
65cae0199381b65064f9f553,5234,2023-08-18T17:51:36.4359Z,La Pecora Bianca
65cae0199381b65064f9f554,5235,2023-08-18T17:56:48.914436Z,La Pecora Bianca
65cae0199381b65064f9f555,5236,2023-08-18T19:14:13.2702Z,Principe
65cae0199381b65064f9f556,5237,2023-08-18T20:42:04.168641Z,La Pecora Bianca
65cae0199381b65064f9f557,5238,2023-08-18T21:11:57.241632Z,La Pecora Bianca
65cae0199381b65064f9f558,5239,2023-08-18T21:14:53.320246Z,Upside
65cae0199381b65064f9f559,5240,2023-08-18T21:33:04.346832Z,Principe
65cae0199381b65064f9f55a,5241,2023-08-18T21:33:21.631422Z,Principe
65cae0199381b65064f9f55b,5242,2023-08-18T21:36:19.932174Z,Principe
65cae0199381b65064f9f55c,5243,2023-08-18T21:41:10.066597Z,Upside
65cae0199381b65064f9f55d,5244,2023-08-18T21:42:15.136836Z,La Pecora Bianca
65cae0199381b65064f9f55e,5245,2023-08-18T21:56:25.454477Z,Bananas Country Club
65cae0199381b65064f9f55f,5246,2023-08-18T22:18:21.324276Z,Spygold
65cae0199381b65064f9f560,5247,2023-08-18T22:33:23.735786Z,Ensenada
65cae0199381b65064f9f561,5248,2023-08-18T22:42:29.089542Z,La Pecora Bianca
65cae0199381b65064f9f562,5249,2023-08-18T22:42:38.960559Z,La Pecora Bianca
65cae0199381b65064f9f563,5250,2023-08-18T22:43:08.713904Z,La Pecora Bianca
65cae0199381b65064f9f564,5251,2023-08-18T22:48:24.82535Z,Ensenada
65cae0199381b65064f9f565,5252,2023-08-18T22:49:54.611319Z,Ensenada
65cae0199381b65064f9f566,5253,2023-08-18T22:50:18.390661Z,Ensenada
65cae0199381b65064f9f567,5254,2023-08-18T22:54:35.908893Z,Ensenada
65cae0199381b65064f9f568,5255,2023-08-18T22:56:32.506751Z,Ensenada
65cae0199381b65064f9f569,5256,2023-08-18T22:58:43.392511Z,gertrude's
65cae0199381b65064f9f56a,5257,2023-08-18T23:01:36.853763Z,Ensenada
65cae0199381b65064f9f56b,5258,2023-08-18T23:02:19.190634Z,Ensenada
65cae0199381b65064f9f56c,5259,2023-08-18T23:05:51.2808Z,Lighthouse
65cae0199381b65064f9f56d,5260,2023-08-18T23:06:02.516893Z,Anton's
65cae0199381b65064f9f56e,5261,2023-08-18T23:14:49.2602Z,Lighthouse
65cae0199381b65064f9f56f,5262,2023-08-18T23:15:00.635533Z,Lighthouse
65cae0199381b65064f9f570,5263,2023-08-18T23:19:35.17269Z,Tia Pol
65cae0199381b65064f9f571,5264,2023-08-18T23:20:35.368602Z,Upside
65cae0199381b65064f9f572,5265,2023-08-18T23:27:07.538506Z,La Pecora Bianca
65cae0199381b65064f9f573,5266,2023-08-18T23:34:50.064973Z,La Pecora Bianca
65cae0199381b65064f9f574,5267,2023-08-18T23:39:18.754503Z,Lighthouse
65cae0199381b65064f9f575,5268,2023-08-18T23:39:53.970908Z,Upside
65cae0199381b65064f9f576,5269,2023-08-18T23:40:14.530579Z,La Pecora Bianca
65cae0199381b65064f9f577,5270,2023-08-18T23:41:15.06017Z,La Pecora Bianca
65cae0199381b65064f9f578,5271,2023-08-18T23:43:33.31459Z,La Pecora Bianca
65cae0199381b65064f9f579,5272,2023-08-18T23:46:03.85634Z,La Pecora Bianca
65cae0199381b65064f9f57a,5273,2023-08-18T23:46:07.409644Z,La Pecora Bianca
65cae0199381b65064f9f57b,5274,2023-08-18T23:48:19.693711Z,La Pecora Bianca
65cae0199381b65064f9f57c,5275,2023-08-18T23:49:03.816284Z,La Pecora Bianca
65cae0199381b65064f9f57d,5276,2023-08-18T23:51:54.148296Z,La Pecora Bianca
65cae0199381b65064f9f57e,5277,2023-08-18T23:54:29.724255Z,La Pecora Bianca
65cae0199381b65064f9f57f,5278,2023-08-18T23:54:40.916462Z,La Pecora Bianca
65cae0199381b65064f9f580,5279,2023-08-19T00:01:32.632414Z,La Pecora Bianca
65cae0199381b65064f9f581,5280,2023-08-19T00:02:01.129569Z,La Pecora Bianca
65cae0199381b65064f9f582,5281,2023-08-19T00:03:16.682038Z,La Pecora Bianca
65cae0199381b65064f9f583,5282,2023-08-19T00:06:26.764702Z,La Pecora Bianca
65cae0199381b65064f9f584,5283,2023-08-19T00:06:35.516876Z,La Pecora Bianca
65cae0199381b65064f9f585,5284,2023-08-19T00:06:37.298724Z,La Pecora Bianca
65cae0199381b65064f9f586,5285,2023-08-19T00:06:54.950777Z,La Pecora Bianca
65cae0199381b65064f9f587,5286,2023-08-19T00:21:02.686663Z,Lighthouse
65cae0199381b65064f9f588,5287,2023-08-19T00:23:44.465593Z,Upside
65cae0199381b65064f9f589,5288,2023-08-19T00:24:10.71608Z,La Pecora Bianca
65cae0199381b65064f9f58a,5289,2023-08-19T00:24:59.069503Z,La Pecora Bianca
65cae0199381b65064f9f58b,5290,2023-08-19T00:26:58.15211Z,gertrude's
65cae0199381b65064f9f58c,5291,2023-08-19T00:27:32.830532Z,gertrude's
65cae0199381b65064f9f58d,5292,2023-08-19T00:29:44.34099Z,La Pecora Bianca
65cae0199381b65064f9f58e,5293,2023-08-19T00:30:04.819119Z,La Pecora Bianca
65cae0199381b65064f9f58f,5294,2023-08-19T00:40:07.992547Z,La Pecora Bianca
65cae0199381b65064f9f590,5295,2023-08-19T01:13:55.703777Z,La Pecora Bianca
65cae0199381b65064f9f591,5296,2023-08-19T01:13:57.902981Z,La Pecora Bianca
65cae0199381b65064f9f592,5297,2023-08-19T01:50:47.540184Z,La Pecora Bianca
65cae0199381b65064f9f593,5298,2023-08-19T01:58:23.879431Z,Anton's
65cae0199381b65064f9f594,5299,2023-08-19T02:03:18.130324Z,La Pecora Bianca
65cae0199381b65064f9f595,5300,2023-08-19T02:44:19.723057Z,Upside
65cae0199381b65064f9f596,5301,2023-08-19T06:16:59.280277Z,Upside
65cae0199381b65064f9f597,5302,2023-08-19T07:31:46.196119Z,Upside
65cae0199381b65064f9f598,5303,2023-08-19T13:23:58.981151Z,GERTIE
65cae0199381b65064f9f599,5304,2023-08-19T15:25:51.152157Z,GERTIE
65cae0199381b65064f9f59a,5305,2023-08-19T16:01:45.518456Z,Hoseki
65cae0199381b65064f9f59b,5306,2023-08-19T16:07:37.166023Z,Tia Pol
65cae0199381b65064f9f59c,5307,2023-08-19T16:07:39.351663Z,Tia Pol
65cae0199381b65064f9f59d,5308,2023-08-19T16:15:30.771456Z,Tia Pol
65cae0199381b65064f9f59e,5309,2023-08-19T16:18:56.03747Z,Hoseki
65cae0199381b65064f9f59f,5310,2023-08-19T16:21:28.611649Z,GERTIE
65cae0199381b65064f9f5a0,5311,2023-08-19T16:31:23.225194Z,GERTIE
65cae0199381b65064f9f5a1,5312,2023-08-19T16:37:52.76177Z,Lighthouse
65cae0199381b65064f9f5a2,5313,2023-08-19T16:42:00.20702Z,Upside
65cae0199381b65064f9f5a3,5314,2023-08-19T16:53:32.121804Z,GERTIE
65cae0199381b65064f9f5a4,5315,2023-08-19T16:53:37.234022Z,GERTIE
65cae0199381b65064f9f5a5,5316,2023-08-19T17:09:43.868713Z,GERTIE
65cae0199381b65064f9f5a6,5317,2023-08-19T17:15:08.615114Z,Anton's
65cae0199381b65064f9f5a7,5318,2023-08-19T17:36:14.156176Z,Upside
65cae0199381b65064f9f5a8,5319,2023-08-19T18:03:03.02047Z,Hoseki
65cae0199381b65064f9f5a9,5320,2023-08-19T18:03:09.91513Z,Hoseki
65cae0199381b65064f9f5aa,5321,2023-08-19T18:03:32.832955Z,Hoseki
65cae0199381b65064f9f5ab,5322,2023-08-19T18:14:20.941244Z,Lighthouse
65cae0199381b65064f9f5ac,5323,2023-08-19T18:28:11.10828Z,Upside
65cae0199381b65064f9f5ad,5324,2023-08-19T18:28:29.341524Z,Upside
65cae0199381b65064f9f5ae,5325,2023-08-19T18:49:18.601892Z,La Pecora Bianca
65cae0199381b65064f9f5af,5326,2023-08-19T18:59:27.0348Z,Upside
65cae0199381b65064f9f5b0,5327,2023-08-19T19:00:07.49626Z,Hoseki
65cae0199381b65064f9f5b1,5328,2023-08-19T19:00:30.875303Z,Hoseki
65cae0199381b65064f9f5b2,5329,2023-08-19T19:01:17.056506Z,Hoseki
65cae0199381b65064f9f5b3,5330,2023-08-19T19:05:57.467233Z,Upside
65cae0199381b65064f9f5b4,5331,2023-08-19T19:23:17.928084Z,Hoseki
65cae0199381b65064f9f5b5,5332,2023-08-19T20:37:37.16898Z,La Pecora Bianca
65cae0199381b65064f9f5b6,5333,2023-08-19T20:50:12.360651Z,La Pecora Bianca
65cae0199381b65064f9f5b7,5334,2023-08-19T21:11:12.791227Z,Spygold
65cae0199381b65064f9f5b8,5335,2023-08-19T21:20:46.812961Z,Anton's
65cae0199381b65064f9f5b9,5336,2023-08-19T21:20:49.365145Z,Anton's
65cae0199381b65064f9f5ba,5337,2023-08-19T21:43:19.441457Z,Upside
65cae0199381b65064f9f5bb,5338,2023-08-19T21:43:56.505687Z,La Pecora Bianca
65cae0199381b65064f9f5bc,5339,2023-08-19T21:45:14.704613Z,Anton's
65cae0199381b65064f9f5bd,5340,2023-08-19T21:49:11.233604Z,gertrude's
65cae0199381b65064f9f5be,5341,2023-08-19T21:51:59.53461Z,gertrude's
65cae0199381b65064f9f5bf,5342,2023-08-19T23:02:36.408345Z,gertrude's
65cae0199381b65064f9f5c0,5343,2023-08-19T23:03:48.341146Z,gertrude's
65cae0199381b65064f9f5c1,5344,2023-08-19T23:04:06.043898Z,gertrude's
65cae0199381b65064f9f5c2,5345,2023-08-19T23:04:24.872607Z,gertrude's
65cae0199381b65064f9f5c3,5346,2023-08-19T23:08:54.735803Z,gertrude's
65cae0199381b65064f9f5c4,5347,2023-08-19T23:09:15.706283Z,gertrude's
65cae0199381b65064f9f5c5,5348,2023-08-19T23:35:41.069182Z,Anton's
65cae0199381b65064f9f5c6,5349,2023-08-19T23:41:03.6443Z,Bananas Country Club
65cae0199381b65064f9f5c7,5350,2023-08-20T00:04:55.229882Z,Ensenada
65cae0199381b65064f9f5c8,5351,2023-08-20T00:06:06.939204Z,Anton's
65cae0199381b65064f9f5c9,5352,2023-08-20T00:07:43.788681Z,Ensenada
65cae0199381b65064f9f5ca,5353,2023-08-20T00:39:14.271309Z,gertrude's
65cae0199381b65064f9f5cb,5354,2023-08-20T00:39:52.038676Z,Bananas Country Club
65cae0199381b65064f9f5cc,5355,2023-08-20T01:22:26.484022Z,Anton's
65cae0199381b65064f9f5cd,5356,2023-08-20T01:49:35.842469Z,Upside
65cae0199381b65064f9f5ce,5357,2023-08-20T02:48:31.790936Z,Ernesto's
65cae0199381b65064f9f5cf,5358,2023-08-20T03:07:57.3832Z,Upside
65cae0199381b65064f9f5d0,5359,2023-08-20T04:23:47.218054Z,gertrude's
65cae0199381b65064f9f5d1,5360,2023-08-20T07:01:39.728205Z,Upside
65cae0199381b65064f9f5d2,5361,2023-08-20T14:52:30.384209Z,GERTIE
65cae0199381b65064f9f5d3,5362,2023-08-20T14:53:40.134595Z,GERTIE
65cae0199381b65064f9f5d4,5363,2023-08-20T14:57:28.517705Z,GERTIE
65cae0199381b65064f9f5d5,5364,2023-08-20T14:57:54.287958Z,GERTIE
65cae0199381b65064f9f5d6,5365,2023-08-20T14:58:16.816272Z,GERTIE
65cae0199381b65064f9f5d7,5366,2023-08-20T15:14:24.342675Z,GERTIE
65cae0199381b65064f9f5d8,5367,2023-08-20T15:14:34.909286Z,GERTIE
65cae0199381b65064f9f5d9,5368,2023-08-20T15:16:51.771716Z,GERTIE
65cae0199381b65064f9f5da,5369,2023-08-20T15:20:51.122624Z,GERTIE
65cae0199381b65064f9f5db,5370,2023-08-20T15:20:59.124449Z,GERTIE
65cae0199381b65064f9f5dc,5371,2023-08-20T15:21:04.369558Z,GERTIE
